iterate,lambda_Q,lambda_L,p_L,lambda_P,p_P,lambda_G,p_G,f,logLik
1145,0.038094221305200446,0.13461647932815957,0.036834315975530295,0.08093692789129862,0.9999950582306956,0.49476004591126216,0.9999806216708397,0.8849613889224084,-77180.86190399596
1190,0.03833073817613015,0.1187884520241897,0.04163894677581686,0.07853115353296641,0.9986979242352244,0.46647088365554285,0.999945840251244,0.9971994171408648,-77180.81349529566
1175,0.03849041747424183,0.12002750753144141,0.04219298969354334,0.0787198141670618,0.9999977169942414,0.45780769718660663,0.9981857109267349,0.995611981661398,-77180.79982726672
1196,0.03861368185236757,0.12028088060039702,0.04214628928604857,0.07502020671041773,0.9998375744478047,0.5122896234954056,0.9999680643527283,0.9999995543542581,-77180.79472911474
1137,0.03753886368269565,0.5384627949000322,0.009444514342410486,0.0749416564698197,0.9998629777619101,0.5027958991065473,0.9998238598242801,0.2128788722697061,-77180.79169476088
1191,0.03850094068983017,0.11859606208068017,0.041969611514841,0.07656347847662222,0.9986178643118366,0.46871017492779765,0.9999992715043933,1.0000000000000377,-77180.78543278362
1188,0.03864104002536088,0.1191179572092913,0.04202645933376254,0.07654249713350413,0.9993012736251243,0.4754106365358458,0.9999080491074644,0.9993695621423384,-77180.72883096334
1183,0.03863261501714463,0.11992337276779515,0.04221015894067609,0.07876128311617678,0.999165167049251,0.465360378073738,0.9997980162089047,0.9998172493816309,-77180.68948683214
1138,0.03769067863290765,0.20640080564532068,0.024502825540041785,0.07584010949013245,0.9999602234717382,0.493901274356064,0.999815091088113,0.5645950840010671,-77180.64113680669
1157,0.03763285660523048,0.11986499623326895,0.04249711184188878,0.07574107623479068,0.999997614155425,0.49140443591313987,0.9987915823573841,0.9954662480774789,-77180.64076705271
1155,0.03792702760722836,0.1256690218689478,0.04031768994601438,0.07630802117618296,0.9999862462699025,0.4885101949814532,0.9991942993942965,0.9565420516428931,-77180.56369059294
1194,0.03859835933030436,0.11949423895646241,0.04179716727804757,0.07599115798079992,0.9995770750453199,0.487172894840125,0.9999995535807041,0.9994102789472077,-77180.52764506516
1148,0.03820502327372844,0.1311841677634739,0.038689848861887664,0.07645529670767387,0.9999790985859716,0.4962453726902093,0.9999990038627941,0.9104651090019827,-77180.41597257179
1171,0.03855473033276689,0.1432461008878725,0.03463221517297849,0.07951424217189211,0.9999308308515228,0.4774285224157243,0.9995161973728343,0.8319467755089403,-77180.36581471967
1186,0.038646420429611174,0.11992552449655429,0.04150691486910694,0.07755832413237641,0.9994922961770515,0.47885489560322425,0.9999997455186241,0.9997410072840459,-77180.34971082491
1177,0.038536329358991546,0.1428957990416751,0.03535097445540982,0.08013679487879852,0.9999958529489203,0.44410098937142,0.9982186681840657,0.8345869125642434,-77180.26721898491
1180,0.038404265655735056,0.2830553224766352,0.017846279666363978,0.07925270468806339,0.9999999999999998,0.4567305189193851,0.9996648261054953,0.41333298412031133,-77180.26274518856
1176,0.038334548557933404,0.1198636319334889,0.04160223032339395,0.08070580270487239,0.9999978570750212,0.4555998370123867,0.9985831029344099,0.9975329178556569,-77180.23973313434
1169,0.03846002540629724,0.12015092596941983,0.04132594332172061,0.0804850005476776,0.9999999926886833,0.4835891655604427,0.9997609562579707,0.999999864388323,-77180.21397533333
1160,0.03802277663167027,0.6226720102259538,0.008100611554637044,0.07807625160170718,0.9999991525734653,0.48132550614902847,0.9986957503901636,0.18581309592517745,-77180.2131006469
1154,0.03815123567962046,0.12025588662515377,0.042126272618270115,0.07615914042036809,0.9999468332652437,0.5038810334905838,0.9995523408350033,0.9999999999094127,-77180.1891670188
1181,0.03854302195594994,0.15479450944386633,0.03235979033177983,0.07900859751026075,0.9997424868200365,0.4585479331459678,0.9997874268122646,0.7671995133314522,-77180.18815658493
1172,0.03843649739400364,0.11930127578485397,0.04247725237406342,0.08100824891630803,0.9998944692089686,0.48137747642780804,0.9989892772283374,0.9999999995884348,-77180.18009784687
1179,0.03843252059728473,0.1200919028854667,0.04181482324646516,0.07976634189136103,0.9999999935747735,0.44943235815556715,0.9992688063964931,0.9998145132139588,-77180.17486893613
1147,0.03817865259879179,0.005084670793584058,1,0.07753857484895776,1,0.49515564480658386,0.9999849732196258,Inf,-77180.1264558575
1156,0.03768514802155214,0.19997797543737095,0.025690283860571855,0.07756644350422587,0.9999680282379431,0.49139827482856874,0.9993807733926177,0.5916364501130942,-77180.1122750585
1184,0.03869189765637715,0.11975385565569518,0.04174380668866668,0.07899242211966052,0.9995239480805245,0.46697893481603076,0.999995118027535,0.9999941486655152,-77180.04852072362
1189,0.03862716834784149,0.12019744041615794,0.041531899572754626,0.07867853016309014,0.9988505215832186,0.47733335967860246,0.9996984251082817,0.9907021670361228,-77180.02915580136
1170,0.03847353083078242,0.12322723991520933,0.04028608018583497,0.08113619713556178,0.9999988498128681,0.48454929279654674,0.9996943025120111,0.9734423414002357,-77180.00294813616
1146,0.03828952073594639,50.72463726899881,9.996305543999785e-5,0.07855137671380674,0.9999999027400925,0.5001776566057544,0.9999999966584431,0.0022608552437585762,-77179.99259727787
1174,0.03846875894992433,0.12214906271957382,0.04123909658310824,0.08053937222642264,0.9999226101244207,0.462071285689036,0.9985893316287837,0.9763839719059024,-77179.98663101808
1141,0.038109165468504944,0.20560651271148156,0.02425510394685426,0.0789964219877808,0.9999991369136025,0.5032003931048723,0.9999542186741454,0.5683077191574839,-77179.93096207129
1185,0.03868743464027966,0.12070599090657501,0.04163381059229802,0.07951751842439098,0.9993171983941854,0.47041765080840797,0.9999999866140848,0.994944333431755,-77179.8961684801
1182,0.03864317671602585,0.12037470081569107,0.04165682873924048,0.08041600958768494,0.9994627761453274,0.4595127625998877,0.9995908113922526,0.9949385237968459,-77179.86941460999
1168,0.03843122529805821,0.12020848297118158,0.04217156179620984,0.07970600063122175,0.9999012612172886,0.48252845962767915,0.9995821630700411,0.9999999674682896,-77179.86556453803
1162,0.03817496502087763,2.4478806125085777,0.0020645145458724904,0.07820727140661368,0.9999996016666413,0.5004893733876103,0.9991955039590124,0.04692252767647722,-77179.79462173111
1166,0.03839302955549448,0.11995935521638214,0.04143153927788217,0.07980341436579942,0.9998294946623596,0.5036929120865548,0.9987334190160493,0.9942543278355163,-77179.76474574927
1173,0.03840225257201305,0.20120495099380578,0.02497060885743631,0.08076826545055393,0.9999260073569063,0.46662471090001395,0.9981751483224988,0.5834475974417452,-77179.70083999053
1143,0.0380342842279474,0.11871055622906951,0.042666223736330944,0.08086438794412035,0.9999730270042292,0.5003631422032848,0.9999729113802124,0.9999999933162371,-77179.66080335598
1142,0.03806024323730343,0.11905881846789404,0.04206297552344798,0.07968932499702622,0.9999999873968275,0.5028639465536003,0.9999981264701033,0.999976707355805,-77179.5883209287
1167,0.03835242420472046,0.12005966153900838,0.041859190660048444,0.07973481503498946,0.9996265519238947,0.49222053719471237,0.9990903708556925,0.9999346698229609,-77179.54000740549
1165,0.0382142052346007,0.11919538143049975,0.04229665756277177,0.07979778737539947,0.9999430320370649,0.5046225803662053,0.9994068082999908,0.9999999375330306,-77179.46781392267
1163,0.03814825539068413,0.12001195165971262,0.04217201997954439,0.0789021541280351,0.9999999389988234,0.5190255734724263,0.9985342822303863,0.9990723306431569,-77179.35542760591
1144,0.03816073008664021,1.2390261627551615,0.004043658768359816,0.08156523294492289,0.999999819052002,0.5033810019896353,0.9999878798439406,0.0922828048703852,-77179.08524485637
